"id","usuario","accion","detalle","fecha"
"762","4","creó_clase","Clase 'Circulo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Circulo.java","2025-02-18 02:31:06.000000"
"763","4","eliminó_atributo","Atributo 'precio' eliminado de la clase 'Gato'","2025-02-18 02:35:12.000000"
"764","4","estableció_herencia","Relación de herencia creada: 'Hexagono' extiende a 'CuentaCorriente' en proyecto 4","2025-02-18 02:36:22.000000"
"765","4","modificó_atributo","Atributo 'modelo' de clase 'Vehiculo' modificado: tipo cambiado a 'float'","2025-02-18 02:42:41.000000"
"766","4","modificó_clase","Clase 'Pila' modificada: se actualizó el modificador de acceso a 'protected'","2025-02-18 02:46:53.000000"
"767","4","compiló_java","Éxito en proyecto 4","2025-02-18 02:49:06.000000"
"768","4","creó_método","Método 'double calcularPerimetro()' agregado a la clase 'Pila' en proyecto 4","2025-02-18 02:56:37.000000"
"769","4","creó_atributo","Atributo 'protected double descripcion' agregado a la clase 'CuentaBancaria' en proyecto 4","2025-02-18 03:02:28.000000"
"770","4","eliminó_atributo","Atributo 'codigo' eliminado de la clase 'ListaEnlazada'","2025-02-18 03:04:13.000000"
"771","4","modificó_clase","Clase 'Vehiculo' modificada: se actualizó el modificador de acceso a 'public'","2025-02-18 03:11:50.000000"
"772","4","compiló_java","Fallo en proyecto 4. error: method getPrecio() already defined","2025-02-18 03:17:24.000000"
"773","4","modificó_clase","Clase 'ListaEnlazada' modificada: se actualizó el modificador de acceso a 'private'","2025-02-18 03:20:06.000000"
"774","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Gato.java","2025-02-18 03:23:19.000000"
"775","4","creó_atributo","Atributo 'public char marca' agregado a la clase 'Cliente' en proyecto 4","2025-02-18 03:30:01.000000"
"776","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4CuentaCorriente.java","2025-02-18 03:37:24.000000"
"777","4","eliminó_atributo","Atributo 'anio' eliminado de la clase 'Gerente'","2025-02-18 03:38:28.000000"
"778","4","modificó_atributo","Error: tipo incompatible al modificar atributo en 'CuentaAhorro'","2025-02-18 03:39:42.000000"
"779","4","creó_método","Error: firma duplicada al crear método en 'Hexagono'","2025-02-18 03:43:30.000000"
"780","4","modificó_método","Método 'frenar()' de clase 'CuentaCorriente': cuerpo actualizado en editor Monaco","2025-02-18 03:48:44.000000"
"781","4","modificó_atributo","Atributo 'matricula' de clase 'CuentaBancaria' modificado: tipo cambiado a 'String'","2025-02-18 03:52:37.000000"
"782","4","estableció_herencia","Relación de herencia creada: 'CuentaBancaria' extiende a 'ListaEnlazada' en proyecto 4","2025-02-18 03:57:49.000000"
"783","4","eliminó_método","Método 'arrancar()' eliminado de la clase 'Vehiculo'","2025-02-18 04:01:05.000000"
"784","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Hexagono.java","2025-02-18 04:08:53.000000"
"785","4","modificó_atributo","Atributo 'edad' de clase 'Gato' modificado: tipo cambiado a 'boolean'","2025-02-18 04:11:44.000000"
"786","4","modificó_herencia","Relación de herencia modificada: 'Persona' ahora hereda de 'Hexagono' (antes diferente)","2025-02-18 04:16:40.000000"
"787","4","creó_método","Error: firma duplicada al crear método en 'Vehiculo'","2025-02-18 04:21:04.000000"
"788","4","creó_método","Método 'int depositar()' agregado a la clase 'Cliente' en proyecto 4","2025-02-18 04:29:01.000000"
"789","4","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Vehiculo'","2025-02-18 04:29:37.000000"
"790","4","estableció_herencia","Relación de herencia creada: 'Persona' extiende a 'Poligono' en proyecto 4","2025-02-18 04:36:49.000000"
"791","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Gerente.java","2025-02-18 04:43:17.000000"
"792","4","creó_método","Método 'String retirar()' agregado a la clase 'CuentaBancaria' en proyecto 4","2025-02-18 04:49:06.000000"
"793","4","creó_clase","Clase 'Figura' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Figura.java","2025-02-18 04:54:36.000000"
"794","4","creó_método","Método 'int calcularArea()' agregado a la clase 'Hexagono' en proyecto 4","2025-02-18 04:59:33.000000"
"795","4","modificó_método","Método 'aplicarDescuento()' de clase 'CuentaCorriente': cuerpo actualizado en editor Monaco","2025-02-18 05:06:43.000000"
"796","4","creó_clase","Clase 'Triangulo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Triangulo.java","2025-02-18 05:10:47.000000"
"797","4","modificó_herencia","Error al modificar herencia: clase base 'Hexagono' no compatible","2025-02-18 05:12:14.000000"
"798","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Triangulo.java","2025-02-18 05:16:16.000000"
"799","4","modificó_método","Método 'setPrecio()' de clase 'Nodo': cuerpo actualizado en editor Monaco","2025-02-18 05:18:02.000000"
"800","4","creó_atributo","Atributo 'protected boolean departamento' agregado a la clase 'Gerente' en proyecto 4","2025-02-18 05:19:47.000000"
"801","4","creó_clase","Clase 'Animal' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Animal.java","2025-02-18 05:25:07.000000"
"802","4","modificó_atributo","Atributo 'departamento' de clase 'Pila' modificado: tipo cambiado a 'double'","2025-02-18 05:30:38.000000"
"803","4","estableció_herencia","Error: herencia circular detectada entre 'Gerente' y 'Gato'","2025-02-18 05:36:06.000000"
"804","4","creó_atributo","Atributo 'private int base' agregado a la clase 'Figura' en proyecto 4","2025-02-18 05:43:04.000000"
"805","4","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 4 en proyecto 4","2025-02-18 05:44:25.000000"
"806","4","abrió_sesión","Usuario 4 inició sesión y abrió el proyecto 4","2025-02-17 19:46:00.000000"
"807","4","eliminó_método","Método 'getEdad()' eliminado de la clase 'Estudiante'","2025-02-17 19:51:31.000000"
"808","4","modificó_método","Método 'obtenerNombre()' de clase 'CuentaBancaria': cuerpo actualizado en editor Monaco","2025-02-17 19:56:19.000000"
"809","4","eliminó_clase","Clase 'CuentaCorriente' eliminada del diagrama. Archivo físico removido del proyecto 4","2025-02-17 19:58:15.000000"
"810","4","creó_método","Método 'int depositar()' agregado a la clase 'Vehiculo' en proyecto 4","2025-02-17 19:59:48.000000"
"811","4","creó_atributo","Atributo 'protected boolean kilometraje' agregado a la clase 'Nodo' en proyecto 4","2025-02-17 20:03:25.000000"
"812","4","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Gato'","2025-02-17 20:09:59.000000"
"813","4","eliminó_atributo","Atributo 'altura' eliminado de la clase 'Animal'","2025-02-17 20:16:02.000000"
"814","4","creó_método","Método 'boolean acelerar()' agregado a la clase 'Vehiculo' en proyecto 4","2025-02-17 20:23:17.000000"
"815","4","creó_atributo","Atributo 'public int velocidad' agregado a la clase 'Cliente' en proyecto 4","2025-02-17 20:24:06.000000"
"816","4","estableció_herencia","Relación de herencia creada: 'ListaEnlazada' extiende a 'Triangulo' en proyecto 4","2025-02-17 20:27:48.000000"
"817","4","modificó_método","Error de sintaxis al modificar método en 'Nodo'","2025-02-17 20:35:46.000000"
"818","4","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 4 en proyecto 4","2025-02-17 20:41:43.000000"
"819","4","abrió_sesión","Usuario 4 inició sesión y abrió el proyecto 4","2025-03-03 04:32:00.000000"
"820","4","modificó_atributo","Atributo 'edad' de clase 'ListaEnlazada' modificado: tipo cambiado a 'int'","2025-03-03 04:38:40.000000"
"821","4","modificó_método","Método 'hablar()' de clase 'Gato': cuerpo actualizado en editor Monaco","2025-03-03 04:45:20.000000"
"822","4","modificó_herencia","Error al modificar herencia: clase base 'Hexagono' no compatible","2025-03-03 04:46:41.000000"
"823","4","creó_atributo","Atributo 'protected float altura' agregado a la clase 'Persona' en proyecto 4","2025-03-03 04:49:22.000000"
"824","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Figura.java","2025-03-03 04:55:21.000000"
"825","4","eliminó_clase","Clase 'Triangulo' eliminada del diagrama. Archivo físico removido del proyecto 4","2025-03-03 04:57:49.000000"
"826","4","modificó_clase","Clase 'Hexagono' modificada: se actualizó el modificador de acceso a 'public'","2025-03-03 05:02:12.000000"
"827","4","modificó_clase","Error al modificar clase 'Hexagono': nombre inválido","2025-03-03 05:05:13.000000"
"828","4","compiló_java","Éxito en proyecto 4","2025-03-03 05:07:58.000000"
"829","4","creó_método","Método 'void getEdad()' agregado a la clase 'Hexagono' en proyecto 4","2025-03-03 05:12:25.000000"
"830","4","modificó_atributo","Atributo 'lados' de clase 'Gato' modificado: tipo cambiado a 'float'","2025-03-03 05:13:20.000000"
"831","4","creó_clase","Clase 'ProductoDigital' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4ProductoDigital.java","2025-03-03 05:14:41.000000"
"832","4","eliminó_método","Método 'inicializar()' eliminado de la clase 'ProductoDigital'","2025-03-03 05:22:07.000000"
"833","4","eliminó_herencia","Relación de herencia eliminada entre 'Persona' y 'Poligono'","2025-03-03 05:24:06.000000"
"834","4","creó_método","Método 'double calcularPerimetro()' agregado a la clase 'ProductoDigital' en proyecto 4","2025-03-03 05:32:03.000000"
"835","4","modificó_atributo","Atributo 'anio' de clase 'Poligono' modificado: tipo cambiado a 'float'","2025-03-03 05:32:53.000000"
"836","4","compiló_java","Éxito en proyecto 4","2025-03-03 05:40:39.000000"
"837","4","creó_clase","Clase 'Moto' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Moto.java","2025-03-03 05:43:37.000000"
"838","4","cerró_sesión_inactividad","El sistema cerró la sesión por 10 min sin actividad. Usuario 4 en proyecto 4","2025-03-03 05:47:11.000000"
"839","4","abrió_sesión","Usuario 4 inició sesión y abrió el proyecto 4","2025-03-22 17:48:00.000000"
"840","4","creó_clase","Clase 'Rectangulo' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Rectangulo.java","2025-03-22 17:51:14.000000"
"841","4","creó_método","Método 'void calcularPerimetro()' agregado a la clase 'Pila' en proyecto 4","2025-03-22 17:53:47.000000"
"842","4","creó_método","Método 'void toString()' agregado a la clase 'Hexagono' en proyecto 4","2025-03-22 17:57:06.000000"
"843","4","creó_método","Método 'int caminar()' agregado a la clase 'Estudiante' en proyecto 4","2025-03-22 17:59:58.000000"
"844","4","compiló_java","Éxito en proyecto 4","2025-03-22 18:00:53.000000"
"845","4","modificó_clase","Clase 'ListaEnlazada' modificada: se actualizó el modificador de acceso a 'protected'","2025-03-22 18:05:42.000000"
"846","4","modificó_clase","Error al modificar clase 'Rectangulo': nombre inválido","2025-03-22 18:08:06.000000"
"847","4","modificó_método","Error de sintaxis al modificar método en 'Figura'","2025-03-22 18:13:17.000000"
"848","4","modificó_herencia","Relación de herencia modificada: 'Persona' ahora hereda de 'Hexagono' (antes diferente)","2025-03-22 18:19:16.000000"
"849","4","creó_método","Método 'double inicializar()' agregado a la clase 'CuentaBancaria' en proyecto 4","2025-03-22 18:22:59.000000"
"850","4","compiló_java","Fallo en proyecto 4. error: ';' expected","2025-03-22 18:26:55.000000"
"851","4","creó_atributo","Atributo 'protected boolean descripcion' agregado a la clase 'Vehiculo' en proyecto 4","2025-03-22 18:34:23.000000"
"852","4","eliminó_herencia","Relación de herencia eliminada entre 'Poligono' y 'Gato'","2025-03-22 18:36:53.000000"
"853","4","eliminó_herencia","Relación de herencia eliminada entre 'CuentaBancaria' y 'ListaEnlazada'","2025-03-22 18:38:03.000000"
"854","4","creó_atributo","Atributo 'public double departamento' agregado a la clase 'Gato' en proyecto 4","2025-03-22 18:42:28.000000"
"855","4","compiló_java","Éxito en proyecto 4","2025-03-22 18:46:45.000000"
"856","4","modificó_método","Método 'getEdad()' de clase 'Moto': cuerpo actualizado en editor Monaco","2025-03-22 18:54:05.000000"
"857","4","eliminó_clase","Error al eliminar clase 'Gato': tiene dependencias activas","2025-03-22 18:59:28.000000"
"858","4","creó_método","Método 'void arrancar()' agregado a la clase 'Hexagono' en proyecto 4","2025-03-22 19:03:47.000000"
"859","4","creó_método","Método 'double getPrecio()' agregado a la clase 'Gerente' en proyecto 4","2025-03-22 19:05:02.000000"
"860","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Moto.java","2025-03-22 19:12:50.000000"
"861","4","compiló_java","Éxito en proyecto 4","2025-03-22 19:17:35.000000"
"862","4","creó_atributo","Atributo 'protected String edad' agregado a la clase 'Nodo' en proyecto 4","2025-03-22 19:21:53.000000"
"863","4","eliminó_herencia","Relación de herencia eliminada entre 'CuentaAhorro' y 'Gerente'","2025-03-22 19:25:04.000000"
"864","4","eliminó_clase","Clase 'Pila' eliminada del diagrama. Archivo físico removido del proyecto 4","2025-03-22 19:26:34.000000"
"865","4","creó_clase","Clase 'Producto' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Producto.java","2025-03-22 19:31:18.000000"
"866","4","compiló_java","Fallo en proyecto 4. error: ';' expected","2025-03-22 19:38:09.000000"
"867","4","compiló_java","Fallo en proyecto 4. error: cannot find symbol: variable codigo","2025-03-22 19:44:13.000000"
"868","4","creó_atributo","Error: tipo de dato no reconocido en atributo de 'Circulo'","2025-03-22 19:44:52.000000"
"869","4","modificó_herencia","Relación de herencia modificada: 'Persona' ahora hereda de 'Hexagono' (antes diferente)","2025-03-22 19:46:14.000000"
"870","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Estudiante.java","2025-03-22 19:50:10.000000"
"871","4","compiló_java","Fallo en proyecto 4. error: incompatible types: String cannot be converted to int","2025-03-22 19:54:11.000000"
"872","4","eliminó_atributo","Atributo 'saldo' eliminado de la clase 'Rectangulo'","2025-03-22 19:54:59.000000"
"873","4","modificó_atributo","Error: tipo incompatible al modificar atributo en 'ListaEnlazada'","2025-03-22 20:00:14.000000"
"874","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Persona.java","2025-03-22 20:05:25.000000"
"875","4","eliminó_atributo","Atributo 'edad' eliminado de la clase 'Hexagono'","2025-03-22 20:05:55.000000"
"876","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Figura.java","2025-03-22 20:13:27.000000"
"877","4","modificó_clase","Clase 'Estudiante' modificada: se actualizó el modificador de acceso a 'private'","2025-03-22 20:14:43.000000"
"878","4","creó_atributo","Atributo 'private int color' agregado a la clase 'Nodo' en proyecto 4","2025-03-22 20:21:58.000000"
"879","4","creó_método","Método 'boolean setEdad()' agregado a la clase 'Gerente' en proyecto 4","2025-03-22 20:27:37.000000"
"880","4","creó_método","Método 'void hablar()' agregado a la clase 'ListaEnlazada' en proyecto 4","2025-03-22 20:33:23.000000"
"881","4","creó_método","Error: firma duplicada al crear método en 'Gerente'","2025-03-22 20:39:19.000000"
"882","4","creó_clase","Clase 'Pila' creada en el diagrama (java). Archivo generado en codigos_fuenteusuario_4proyecto_4Pila.java","2025-03-22 20:42:24.000000"
"883","4","creó_método","Método 'int transferir()' agregado a la clase 'Rectangulo' en proyecto 4","2025-03-22 20:47:14.000000"
"884","4","creó_atributo","Atributo 'protected boolean modelo' agregado a la clase 'Gerente' en proyecto 4","2025-03-22 20:52:31.000000"
"885","4","compiló_java","Fallo en proyecto 4. error: method calcularPerimetro() already defined","2025-03-22 20:54:46.000000"
"886","4","guardó_código","Archivo: codigos_fuenteusuario_4proyecto_4Animal.java","2025-03-22 21:00:51.000000"
"887","4","estableció_herencia","Relación de herencia creada: 'CuentaBancaria' extiende a 'Poligono' en proyecto 4","2025-03-22 21:07:04.000000"
"888","4","creó_atributo","Atributo 'protected float altura' agregado a la clase 'Gerente' en proyecto 4","2025-03-22 21:11:27.000000"
